Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	07	08	09	10	11	12
499667..499838	NC_007132.7	499667	499838		nop14	nop14	No description	+	allgene	downstream	530	2.040816307067871	0.0	0.0	0.0	1.6666667461395264	0.7751938700675964
5590009..5590168	NC_007132.7	5590009	5590168		stbd1	stbd1	No description	+	allgene	overlapping	0	1.068376064300537	0.0	0.0	1.3513513803482056	0.0	0.0
7132090..7132170	NC_007132.7	7132090	7132170		zgc:113019	zgc:113019	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
11415341..11415755	NC_007132.7	11415341	11415755		zgc:92275	zgc:92275	No description	+	allgene	overlapping	0	0.0	0.7246376872062683	0.7246376872062683	3.2598040103912354	0.4000000059604645	1.5384615659713745
15922950..15923132	NC_007132.7	15922950	15923132		lhx5	lhx5	No description	-	allgene	overlapping	0	0.6944444179534912	3.3333334922790527	0.0	3.2051281929016113	0.0	0.5714285969734192
19017980..19018092	NC_007132.7	19017980	19018092		nefma	nefma	No description	-	allgene	overlapping	0	0.0	1.0416667461395264	0.0	0.0	0.0	3.3333332538604736
24931332..24931635	NC_007132.7	24931332	24931635		null					Not found	0	30.19230842590332	34.84848403930664	26.5625	21.7391300201416	100.0	93.33333587646484
28844183..28844441	NC_007132.7	28844183	28844441		null					Not found	0	24.33333396911621	57.5	3.43137264251709	4.0	14.197531700134277	1.8817205429077148
31726891..31726975	NC_007132.7	31726891	31726975		si:ch211-12m10.1	si:ch211-12m10.1	No description	+	allgene	overlapping	0	90.17857360839844	90.07597351074219	90.72916412353516	90.98639678955078	96.15384674072266	88.984375
34657756..34657875	NC_007132.7	34657756	34657875		dacha	dacha	No description	-	allgene	overlapping	0	0.0	4.166666507720947	0.0	0.0	3.3333332538604736	0.0
39566827..39566997	NC_007132.7	39566827	39566997		dynll2b	dynll2b	No description	-	allgene	overlapping	0	1.3888888359069824	0.3968254327774048	1.2162162065505981	0.0	0.0	0.0
41697770..41697934	NC_007132.7	41697770	41697934		ppp2r2bb	ppp2r2bb	No description	+	allgene	overlapping	0	0.0	0.5	0.0	1.1538461446762085	0.813008189201355	0.0
45385713..45385977	NC_007132.7	45385713	45385977		jade2	jade2	No description	+	allgene	overlapping	0	1.6666666269302368	0.9433962106704712	0.6510416865348816	0.8064516186714172	1.2345679998397827	0.36231887340545654
45839718..45839937	NC_007132.7	45839718	45839937		larp1	larp1	No description	-	allgene	overlapping	0	88.05555725097656	72.27619171142578	60.86419677734375	75.71428680419922	89.13043212890625	87.10144805908203
45878710..45878767	NC_007132.7	45878710	45878767		sap30l	sap30l	No description	-	allgene	overlapping	0	0.0	0.0	0.0	0.0	0.0	0.0
155037..155413	NC_007133.7	155037	155413		wu:fb69f10	wu:fb69f10	No description	-	allgene	overlapping	0	0.4977203607559204	0.6016385555267334	0.16051365435123444	0.42194095253944397	0.0	0.0
367385..367610	NC_007133.7	367385	367610		ssu72	ssu72	No description	-	allgene	overlapping	0	0.38461539149284363	1.442307710647583	0.6410256624221802	0.0	0.0	0.3921568691730499
372272..372353	NC_007133.7	372272	372353		si:zfos-1324h11.5	si:zfos-1324h11.5	No description	-	allgene	overlapping	0	0.0	2.4691359996795654	2.222222328186035	0.0	0.0	9.090909004211426
413554..413873	NC_007133.7	413554	413873		celsr2	celsr2	No description	+	allgene	overlapping	0	1.9515305757522583	2.314814805984497	1.9672131538391113	1.3661202192306519	2.2727272510528564	1.3605443239212036
2684669..2684760	NC_007133.7	2684669	2684760		LOC101882303	LOC101882303	No description	+	allgene	downstream	877	4.761904716491699	NaN	0.8333333134651184	39.90683364868164	0.0	50.0
3298979..3299211	NC_007133.7	3298979	3299211		null					Not found	0	0.0	1.9607843160629272	0.8356227278709412	1.8333334922790527	0.0	1.3513513803482056
5589133..5589267	NC_007133.7	5589133	5589267		podxl2	podxl2	No description	-	allgene	overlapping	0	0.0	1.388888955116272	0.6211180686950684	0.0	0.6410256624221802	2.0
7128513..7128773	NC_007133.7	7128513	7128773		asic1b	asic1b	No description	-	allgene	overlapping	0	1.4124294519424438	0.0	1.2308313846588135	0.46296295523643494	0.4237288236618042	3.6231884956359863
10166353..10166601	NC_007133.7	10166353	10166601		pxk	pxk	No description	+	allgene	overlapping	0	0.4464285671710968	2.5793652534484863	1.020408272743225	0.0	0.0	2.040816307067871
11054069..11054218	NC_007133.7	11054069	11054218		insrb	insrb	No description	-	allgene	downstream	921	0.3571428656578064	0.0	2.6666667461395264	3.846153736114502	2.3504273891448975	1.4583333730697632
21516777..21516866	NC_007133.7	21516777	21516866		mier2	mier2	No description	+	allgene	overlapping	0	0.0	0.0	1.1764706373214722	0.0	0.0	0.0
23275072..23275226	NC_007133.7	23275072	23275226		dennd1b	dennd1b	No description	+	allgene	overlapping	0	0.8148148655891418	1.4583333730697632	0.0	0.0	0.0	1.8115942478179932
32236104..32236404	NC_007133.7	32236104	32236404		rbm15b	rbm15b	No description	+	allgene	overlapping	0	1.3734030723571777	0.7462686896324158	0.9437751173973083	0.5681818127632141	0.4629629850387573	0.28735631704330444
37624050..37624136	NC_007133.7	37624050	37624136		LOC562053	LOC562053	No description	+	allgene	overlapping	0	1.7857142686843872	0.0	0.0	0.0	14.285714149475098	0.0
493143..493218	NC_007134.7	493143	493218		hm13	hm13	No description	-	allgene	overlapping	0	2.222222328186035	0.0	0.9090909361839294	3.409090995788574	1.1904761791229248	3.3333332538604736
1133758..1133875	NC_007134.7	1133758	1133875		LOC101886104	LOC101886104	No description	-	allgene	overlapping	0	0.0	0.9756097793579102	0.4761905074119568	2.032520294189453	1.2195122241973877	0.0
2130025..2130233	NC_007134.7	2130025	2130233		cpeb2	cpeb2	No description	+	allgene	overlapping	0	0.7703081369400024	0.4464285671710968	1.0470086336135864	8.733333587646484	1.5873017311096191	3.5714287757873535
2789405..2789526	NC_007134.7	2789405	2789526		plcg1	plcg1	No description	+	allgene	downstream	651	0.0	0.0	0.7575757503509521	0.0	2.0833334922790527	0.0
3410867..3410937	NC_007134.7	3410867	3410937		mafba	mafba	No description	-	allgene	downstream	1727	0.0	1.0526316165924072	0.5291005373001099	1.470588207244873	13.333333015441895	0.0
10146482..10146573	NC_007134.7	10146482	10146573		zgc:171775	zgc:171775	No description	+	allgene	overlapping	0	0.0	0.0	0.0	1.5873017311096191	2.0833334922790527	7.6315789222717285
15035641..15035699	NC_007134.7	15035641	15035699		phf20b	phf20b	No description	-	allgene	overlapping	0	1.25	0.9523809552192688	0.0	0.0	0.0	0.0
18414561..18414829	NC_007134.7	18414561	18414829		fam120c	fam120c	No description	-	allgene	overlapping	0	0.0	1.5625	1.8478261232376099	0.0	0.7936508655548096	1.1627906560897827
19051440..19051629	NC_007134.7	19051440	19051629		arfgef2	arfgef2	No description	-	allgene	overlapping	0	0.0	1.9607844352722168	0.0	0.0	0.0	0.0
26936645..26936767	NC_007134.7	26936645	26936767		cacnb3b	cacnb3b	No description	+	allgene	overlapping	0	0.4464285969734192	0.5208333730697632	1.8229167461395264	0.0	44.4444465637207	0.8333333134651184
27244859..27244932	NC_007134.7	27244859	27244932		null					Not found	0	0.0	2.3809525966644287	0.0	0.0	0.0	7.692307472229004
42424191..42424318	NC_007134.7	42424191	42424318		cyp2aa9	cyp2aa9	No description	+	allgene	overlapping	0	100.0	36.764705657958984	100.0	91.66666412353516	26.839828491210938	95.45454406738281
43770573..43770806	NC_007134.7	43770573	43770806		rnf150a	rnf150a	No description	+	allgene	overlapping	0	0.3030303120613098	0.0	1.8820784091949463	0.0	0.5649718046188354	0.0
44655916..44656055	NC_007134.7	44655916	44656055		camta2	camta2	No description	+	allgene	overlapping	0	0.4761905074119568	1.5686274766921997	3.378378391265869	0.0	0.0	0.0
44733482..44733538	NC_007134.7	44733482	44733538		atp1b2a	atp1b2a	No description	+	allgene	overlapping	0	0.0	1.08695650100708	2.17391300201416	1.4492754936218262	0.0	2.17391300201416
45579938..45580256	NC_007134.7	45579938	45580256		egr4	egr4	No description	+	allgene	overlapping	0	0.2702702581882477	0.2777777910232544	0.9839357733726501	0.6756756901741028	2.2388060092926025	1.1178861856460571
45580510..45580974	NC_007134.7	45580510	45580974		egr4	egr4	No description	+	allgene	overlapping	0	0.8126721978187561	0.7466583251953125	0.45584046840667725	0.6578947305679321	1.0810811519622803	0.7575758099555969
45612289..45612361	NC_007134.7	45612289	45612361		dclk2b	dclk2b	No description	+	allgene	overlapping	0	0.800000011920929	1.3333334922790527	0.0	0.0	0.0	1.3888888359069824
204460..204638	NC_007135.7	204460	204638		vopp1	vopp1	No description	-	allgene	overlapping	0	1.3565891981124878	3.1007752418518066	0.0	0.0	1.388888955116272	0.0
1008998..1009099	NC_007135.7	1008998	1009099		cdk13	cdk13	No description	-	allgene	overlapping	0	0.3125	0.0	0.0	0.8333333134651184	5.591397762298584	0.0
1009615..1009965	NC_007135.7	1009615	1009965		cdk13	cdk13	No description	-	allgene	overlapping	0	1.2030075788497925	0.0	0.9139009714126587	1.1284722089767456	1.0040160417556763	1.2820513248443604
4449042..4449187	NC_007135.7	4449042	4449187		fzd8a	fzd8a	No description	-	allgene	overlapping	0	0.0	2.0	0.0	0.0	0.0	0.0
4449301..4449357	NC_007135.7	4449301	4449357		fzd8a	fzd8a	No description	-	allgene	overlapping	0	0.0	0.0	1.0526316165924072	0.0	0.0	0.0
8304296..8304440	NC_007135.7	8304296	8304440		null					Not found	0	98.0	100.0	100.0	90.83333587646484	100.0	91.11111450195312
12670013..12670103	NC_007135.7	12670013	12670103		pdcd6	pdcd6	No description	-	allgene	overlapping	0	96.875	98.9011001586914	92.5	95.625	100.0	100.0
14937178..14937247	NC_007135.7	14937178	14937247		dok6	dok6	No description	+	allgene	overlapping	0	0.0	0.0	0.694444477558136	0.0	0.0	0.0
16454601..16454730	NC_007135.7	16454601	16454730		sema5a	sema5a	No description	+	allgene	overlapping	0	80.0	100.0	43.51852035522461	100.0	37.5	30.55555534362793
17005600..17005663	NC_007135.7	17005600	17005663		zfx	zfx	No description	+	allgene	overlapping	0	2.0833334922790527	1.4285714626312256	6.25	3.125	5.208333492279053	3.3333332538604736
21514416..21514507	NC_007135.7	21514416	21514507		cdk8	cdk8	No description	+	allgene	overlapping	0	1.0416666269302368	5.55555534362793	1.8518519401550293	1.388888955116272	0.0	0.0
24461846..24461910	NC_007135.7	24461846	24461910		bhlhe22	bhlhe22	No description	+	allgene	overlapping	0	1.7857142686843872	1.7857142686843872	0.0	0.0	0.0	11.309523582458496
24462051..24462102	NC_007135.7	24462051	24462102		bhlhe22	bhlhe22	No description	+	allgene	overlapping	0	0.0	0.0	0.0	0.0	2.941176414489746	0.0
24462176..24462441	NC_007135.7	24462176	24462441		bhlhe22	bhlhe22	No description	+	allgene	overlapping	0	0.0	0.54347825050354	1.0000001192092896	0.0	0.0	0.694444477558136
28710867..28711036	NC_007135.7	28710867	28711036		olfm3a	olfm3a	No description	-	allgene	overlapping	0	1.6666666269302368	0.7352941036224365	2.132936477661133	1.8518519401550293	0.0	0.0
32176407..32176457	NC_007135.7	32176407	32176457		vim	vim	No description	+	allgene	overlapping	0	0.0	2.5641026496887207	9.523809432983398	0.0	0.0	0.0
32664831..32665007	NC_007135.7	32664831	32665007		ca2	ca2	No description	-	allgene	downstream	189	0.8547009229660034	1.441441535949707	0.2849003076553345	0.0	0.0	0.0
34948730..34948971	NC_007135.7	34948730	34948971		agap3	agap3	No description	-	allgene	overlapping	0	0.8169934749603271	0.0	0.7613168954849243	0.6172839999198914	0.4901960790157318	1.3157894611358643
37081095..37081341	NC_007135.7	37081095	37081341		kcnc3b	kcnc3b	No description	+	allgene	overlapping	0	1.2962963581085205	0.8333333730697632	2.109375	1.5625001192092896	2.2598869800567627	1.4124294519424438
37781399..37781472	NC_007135.7	37781399	37781472		rab11fip3	rab11fip3	No description	+	allgene	overlapping	0	63.333335876464844	17.14285659790039	4.761905193328857	35.9523811340332	38.095237731933594	40.0
39771438..39771733	NC_007135.7	39771438	39771733		si:ch211-276f18.2	si:ch211-276f18.2	No description	-	allgene	overlapping	0	0.0	1.3461538553237915	0.981620728969574	0.9259259700775146	0.48076921701431274	0.0
41656869..41657016	NC_007135.7	41656869	41657016		ptprma	ptprma	No description	-	allgene	downstream	16	0.0	0.4545454680919647	2.16269850730896	0.5405405163764954	1.62601637840271	0.0
41988720..41989102	NC_007135.7	41988720	41989102		zbtb14	zbtb14	No description	+	allgene	overlapping	0	0.20703935623168945	0.0	1.8817205429077148	0.0	0.5464481115341187	1.1363636255264282
142502..142664	NC_007136.7	142502	142664		cntn1a	cntn1a	No description	+	allgene	overlapping	0	0.3571428656578064	0.0	0.4464285671710968	0.0	0.3571428656578064	0.0
234189..234364	NC_007136.7	234189	234364		srpk2	srpk2	No description	-	allgene	overlapping	0	1.7241379022598267	0.0	0.5208333134651184	1.9607844352722168	1.6666666269302368	6.25
388232..388299	NC_007136.7	388232	388299		LOC100538179	LOC100538179	No description	+	allgene	overlapping	0	1.020408272743225	0.0	0.0	0.0	0.0	0.0
13964131..13964328	NC_007136.7	13964131	13964328		null					Not found	0	1.5151515007019043	1.8750001192092896	1.1349207162857056	1.8518519401550293	2.3809523582458496	0.0
14853284..14853387	NC_007136.7	14853284	14853387		null					Not found	0	1.0526316165924072	2.6666667461395264	0.0	0.0	0.0	3.3333334922790527
14853442..14853580	NC_007136.7	14853442	14853580		null					Not found	0	0.0	5.681818008422852	0.0	1.1764706373214722	1.5151516199111938	0.0
16439579..16439761	NC_007136.7	16439579	16439761		rassf10a	rassf10a	No description	+	allgene	overlapping	0	0.4629629850387573	0.0	0.0	2.027027130126953	0.0	4.838709831237793
29311185..29311304	NC_007136.7	29311185	29311304		hcn4l	hcn4l	No description	-	allgene	overlapping	0	0.0	0.0	1.7195768356323242	2.6470587253570557	0.0	0.0
35542242..35542340	NC_007136.7	35542242	35542340		si:ch211-87j1.4	si:ch211-87j1.4	No description	-	allgene	overlapping	0	0.0	0.0	2.6666669845581055	6.818181991577148	0.0	0.0
36003309..36003373	NC_007136.7	36003309	36003373		null					Not found	0	1.6666666269302368	1.1111111640930176	0.0	0.0	0.0	0.0
36455502..36455677	NC_007136.7	36455502	36455677		null					Not found	0	44.619049072265625	93.75	45.186614990234375	37.22222137451172	99.0740737915039	96.09375
37083970..37084096	NC_007136.7	37083970	37084096		hprt1l	hprt1l	No description	-	allgene	downstream	79	0.0	0.0	0.0	2.5	0.0	0.0
37466642..37466867	NC_007136.7	37466642	37466867		rpl27a	rpl27a	No description	-	allgene	overlapping	0	0.2083333283662796	0.0	1.8055555820465088	0.43103447556495667	1.6949152946472168	0.0
